unit,sex,age,region,year,value
YR,M,Y2,PT,1993,69.8
YR,M,Y20,BE,1993,54.1
YR,M,Y20,PT,1993,52.5
YR,M,Y21,BE,1993,53.2
YR,M,Y21,PT,1993,51.6
YR,M,Y22,BE,1993,52.3
YR,M,Y22,PT,1993,50.7
YR,M,Y23,BE,1993,51.3
YR,M,Y23,PT,1993,49.8
YR,M,Y24,BE,1993,50.4
YR,M,Y24,PT,1993,48.9
YR,M,Y25,BE,1993,49.5
YR,M,Y25,PT,1993,48.0
YR,M,Y26,BE,1993,48.5
YR,M,Y26,PT,1993,47.1
YR,M,Y27,BE,1993,47.6
YR,M,Y27,PT,1993,46.2
YR,M,Y28,BE,1993,46.6
YR,M,Y28,PT,1993,45.3
YR,M,Y29,BE,1993,45.7
YR,M,Y29,PT,1993,44.4
YR,M,Y3,BE,1993,70.7
YR,M,Y3,PT,1993,68.8
YR,M,Y30,BE,1993,44.7
YR,M,Y30,PT,1993,43.5
YR,M,Y31,BE,1993,43.8
YR,M,Y31,PT,1993,42.5
YR,M,Y32,BE,1993,42.9
YR,M,Y32,PT,1993,41.6
YR,M,Y33,BE,1993,41.9
YR,M,Y33,PT,1993,40.7
YR,M,Y34,BE,1993,41.0
YR,M,Y34,PT,1993,39.8
YR,M,Y35,BE,1993,40.0
YR,M,Y35,PT,1993,38.9
YR,M,Y36,BE,1993,39.1
YR,M,Y36,PT,1993,38.0
YR,M,Y37,BE,1993,38.2
YR,M,Y37,PT,1993,37.1
YR,M,Y38,BE,1993,37.2
YR,M,Y38,PT,1993,36.2
YR,M,Y39,BE,1993,36.3
YR,M,Y39,PT,1993,35.3
YR,M,Y4,BE,1993,69.7
YR,M,Y4,PT,1993,67.9
YR,M,Y40,BE,1993,35.4
YR,M,Y40,PT,1993,34.4
YR,M,Y41,BE,1993,34.5
YR,M,Y41,PT,1993,33.5
YR,M,Y42,BE,1993,33.5
YR,M,Y42,PT,1993,32.7
YR,M,Y43,BE,1993,32.6
YR,M,Y43,PT,1993,31.8
YR,M,Y44,BE,1993,31.7
YR,M,Y44,PT,1993,30.9
YR,M,Y45,BE,1993,30.8
YR,M,Y45,PT,1993,30.0
YR,M,Y46,BE,1993,29.9
YR,M,Y46,PT,1993,29.1
YR,M,Y47,BE,1993,29.0
YR,M,Y47,PT,1993,28.2
YR,M,Y48,BE,1993,28.2
YR,M,Y48,PT,1993,27.4
YR,M,Y49,BE,1993,27.3
YR,M,Y49,PT,1993,26.5
YR,M,Y5,BE,1993,68.8
YR,M,Y5,PT,1993,66.9
YR,M,Y50,BE,1993,26.4
YR,M,Y50,PT,1993,25.7
YR,M,Y51,BE,1993,25.6
YR,M,Y51,PT,1993,24.8
YR,M,Y52,BE,1993,24.7
YR,M,Y52,PT,1993,24.0
YR,M,Y53,BE,1993,23.8
YR,M,Y53,PT,1993,23.1
YR,M,Y54,BE,1993,23.0
YR,M,Y54,PT,1993,22.3
YR,M,Y55,BE,1993,22.2
YR,M,Y55,PT,1993,21.5
YR,M,Y56,BE,1993,21.3
YR,M,Y56,PT,1993,20.8
YR,M,Y57,BE,1993,20.5
YR,M,Y57,PT,1993,20.0
YR,M,Y58,BE,1993,19.7
YR,M,Y58,PT,1993,19.2
YR,M,Y59,BE,1993,18.9
YR,M,Y59,PT,1993,18.5
YR,M,Y6,BE,1993,67.8
YR,M,Y6,PT,1993,65.9
YR,M,Y60,BE,1993,18.1
YR,M,Y60,PT,1993,17.7
YR,M,Y61,BE,1993,17.4
YR,M,Y61,PT,1993,17.0
YR,M,Y62,BE,1993,16.6
YR,M,Y62,PT,1993,16.3
YR,M,Y63,BE,1993,15.9
YR,M,Y63,PT,1993,15.5
YR,M,Y64,BE,1993,15.2
YR,M,Y64,PT,1993,14.9
YR,M,Y65,BE,1993,14.5
YR,M,Y65,PT,1993,14.2
YR,M,Y66,BE,1993,13.8
YR,M,Y66,PT,1993,13.5
YR,M,Y67,BE,1993,13.1
YR,M,Y67,PT,1993,12.9
YR,M,Y68,BE,1993,12.5
YR,M,Y68,PT,1993,12.2
YR,M,Y69,BE,1993,11.9
YR,M,Y69,PT,1993,11.6
YR,M,Y7,BE,1993,66.8
YR,M,Y7,PT,1993,65.0
YR,M,Y70,BE,1993,11.2
YR,M,Y70,PT,1993,11.0
YR,M,Y71,BE,1993,10.6
YR,M,Y71,PT,1993,10.4
YR,M,Y72,BE,1993,10.0
YR,M,Y72,PT,1993,9.8
YR,M,Y73,BE,1993,9.5
YR,M,Y73,PT,1993,9.3
YR,M,Y74,BE,1993,9.0
YR,M,Y74,PT,1993,8.7
YR,M,Y75,BE,1993,8.4
YR,M,Y75,PT,1993,8.1
YR,M,Y76,BE,1993,8.0
YR,M,Y76,PT,1993,7.6
YR,M,Y77,BE,1993,7.5
YR,M,Y77,PT,1993,7.1
YR,M,Y78,BE,1993,7.0
YR,M,Y78,PT,1993,6.7
YR,M,Y79,BE,1993,6.6
YR,M,Y79,PT,1993,6.2
YR,M,Y8,BE,1993,65.8
YR,M,Y8,PT,1993,64.0
YR,M,Y80,BE,1993,6.2
YR,M,Y80,PT,1993,5.8
YR,M,Y81,BE,1993,5.8
YR,M,Y81,PT,1993,5.4
YR,M,Y82,BE,1993,5.5
YR,M,Y82,PT,1993,5.0
YR,M,Y83,BE,1993,5.1
YR,M,Y83,PT,1993,4.6
YR,M,Y84,BE,1993,4.8
YR,M,Y84,PT,1993,4.3
YR,M,Y9,BE,1993,64.8
YR,M,Y9,PT,1993,63.0
YR,M,Y_GE85,BE,1993,4.5
YR,M,Y_GE85,PT,1993,3.9
YR,M,Y_LT1,BE,1993,73.0
YR,M,Y_LT1,PT,1993,71.0
YR,T,Y1,BE,1993,76.1
YR,T,Y1,PT,1993,74.2
YR,T,Y10,BE,1993,67.2
YR,T,Y10,PT,1993,65.5
YR,T,Y11,BE,1993,66.2
YR,T,Y11,PT,1993,64.5
YR,T,Y12,BE,1993,65.2
YR,T,Y12,PT,1993,63.6
YR,T,Y13,BE,1993,64.2
YR,T,Y13,PT,1993,62.6
YR,T,Y14,BE,1993,63.3
YR,T,Y14,PT,1993,61.6
YR,T,Y15,BE,1993,62.3
YR,T,Y15,PT,1993,60.6
YR,T,Y16,BE,1993,61.3
YR,T,Y16,PT,1993,59.7
YR,T,Y17,BE,1993,60.3
YR,T,Y17,PT,1993,58.7
YR,T,Y18,BE,1993,59.4
YR,T,Y18,PT,1993,57.8
YR,T,Y19,BE,1993,58.4
YR,T,Y19,PT,1993,56.8
YR,T,Y2,BE,1993,75.1
YR,T,Y2,PT,1993,73.3
YR,T,Y20,BE,1993,57.4
YR,T,Y20,PT,1993,55.9
YR,T,Y21,BE,1993,56.5
YR,T,Y21,PT,1993,54.9
YR,T,Y22,BE,1993,55.5
YR,T,Y22,PT,1993,54.0
YR,T,Y23,BE,1993,54.6
YR,T,Y23,PT,1993,53.1
YR,T,Y24,BE,1993,53.6
YR,T,Y24,PT,1993,52.1
YR,T,Y25,BE,1993,52.7
YR,T,Y25,PT,1993,51.2
YR,T,Y26,BE,1993,51.7
YR,T,Y26,PT,1993,50.3
YR,T,Y27,BE,1993,50.8
YR,T,Y27,PT,1993,49.3
YR,T,Y28,BE,1993,49.8
YR,T,Y28,PT,1993,48.4
YR,T,Y29,BE,1993,48.9
YR,T,Y29,PT,1993,47.5
YR,T,Y3,BE,1993,74.1
YR,T,Y3,PT,1993,72.3
YR,T,Y30,BE,1993,47.9
YR,T,Y30,PT,1993,46.5
YR,T,Y31,BE,1993,47.0
YR,T,Y31,PT,1993,45.6
YR,T,Y32,BE,1993,46.0
YR,T,Y32,PT,1993,44.7
YR,T,Y33,BE,1993,45.0
YR,T,Y33,PT,1993,43.7
YR,T,Y34,BE,1993,44.1
YR,T,Y34,PT,1993,42.8
YR,T,Y35,BE,1993,43.1
YR,T,Y35,PT,1993,41.9
YR,T,Y36,BE,1993,42.2
YR,T,Y36,PT,1993,40.9
YR,T,Y37,BE,1993,41.2
YR,T,Y37,PT,1993,40.0
YR,T,Y38,BE,1993,40.3
YR,T,Y38,PT,1993,39.1
YR,T,Y39,BE,1993,39.3
YR,T,Y39,PT,1993,38.2
YR,T,Y4,BE,1993,73.1
YR,T,Y4,PT,1993,71.4
YR,T,Y40,BE,1993,38.4
YR,T,Y40,PT,1993,37.2
YR,T,Y41,BE,1993,37.5
YR,T,Y41,PT,1993,36.3
YR,T,Y42,BE,1993,36.6
YR,T,Y42,PT,1993,35.4
YR,T,Y43,BE,1993,35.6
YR,T,Y43,PT,1993,34.5
YR,T,Y44,BE,1993,34.7
YR,T,Y44,PT,1993,33.6
YR,T,Y45,BE,1993,33.8
YR,T,Y45,PT,1993,32.7
YR,T,Y46,BE,1993,32.9
YR,T,Y46,PT,1993,31.8
YR,T,Y47,BE,1993,32.0
YR,T,Y47,PT,1993,30.9
YR,T,Y48,BE,1993,31.1
YR,T,Y48,PT,1993,30.0
YR,T,Y49,BE,1993,30.2
YR,T,Y49,PT,1993,29.1
YR,T,Y5,BE,1993,72.2
YR,T,Y5,PT,1993,70.4
YR,T,Y50,BE,1993,29.3
YR,T,Y50,PT,1993,28.2
YR,T,Y51,BE,1993,28.4
YR,T,Y51,PT,1993,27.4
YR,T,Y52,BE,1993,27.5
YR,T,Y52,PT,1993,26.5
YR,T,Y53,BE,1993,26.7
YR,T,Y53,PT,1993,25.6
YR,T,Y54,BE,1993,25.8
YR,T,Y54,PT,1993,24.8
YR,T,Y55,BE,1993,24.9
YR,T,Y55,PT,1993,23.9
YR,T,Y56,BE,1993,24.1
YR,T,Y56,PT,1993,23.1
YR,T,Y57,BE,1993,23.2
YR,T,Y57,PT,1993,22.3
YR,T,Y58,BE,1993,22.4
YR,T,Y58,PT,1993,21.5
YR,T,Y59,BE,1993,21.6
YR,T,Y59,PT,1993,20.6
YR,T,Y6,BE,1993,71.2
YR,T,Y6,PT,1993,69.4
YR,T,Y60,BE,1993,20.8
YR,T,Y60,PT,1993,19.8
YR,T,Y61,BE,1993,20.0
YR,T,Y61,PT,1993,19.1
YR,T,Y62,BE,1993,19.2
YR,T,Y62,PT,1993,18.3
YR,T,Y63,BE,1993,18.4
YR,T,Y63,PT,1993,17.5
YR,T,Y64,BE,1993,17.6
YR,T,Y64,PT,1993,16.7
YR,T,Y65,BE,1993,16.9
YR,T,Y65,PT,1993,16.0
YR,T,Y66,BE,1993,16.1
YR,T,Y66,PT,1993,15.3
YR,T,Y67,BE,1993,15.4
YR,T,Y67,PT,1993,14.5
YR,T,Y68,BE,1993,14.7
YR,T,Y68,PT,1993,13.8
YR,T,Y69,BE,1993,14.0
YR,T,Y69,PT,1993,13.1
YR,T,Y7,BE,1993,70.2
YR,T,Y7,PT,1993,68.5
YR,T,Y70,BE,1993,13.3
YR,T,Y70,PT,1993,12.4
YR,T,Y71,BE,1993,12.6
YR,T,Y71,PT,1993,11.8
YR,T,Y72,BE,1993,12.0
YR,T,Y72,PT,1993,11.1
YR,T,Y73,BE,1993,11.4
YR,T,Y73,PT,1993,10.5
YR,T,Y74,BE,1993,10.8
YR,T,Y74,PT,1993,9.9
YR,T,Y75,BE,1993,10.2
YR,T,Y75,PT,1993,9.2
YR,T,Y76,BE,1993,9.6
YR,T,Y76,PT,1993,8.7
YR,T,Y77,BE,1993,9.1
YR,T,Y77,PT,1993,8.1
YR,T,Y78,BE,1993,8.5
YR,T,Y78,PT,1993,7.6
YR,T,Y79,BE,1993,8.0
YR,T,Y79,PT,1993,7.1
YR,T,Y8,BE,1993,69.2
YR,T,Y8,PT,1993,67.5
YR,T,Y80,BE,1993,7.5
YR,T,Y80,PT,1993,6.6
YR,T,Y81,BE,1993,7.1
YR,T,Y81,PT,1993,6.1
YR,T,Y82,BE,1993,6.6
YR,T,Y82,PT,1993,5.7
YR,T,Y83,BE,1993,6.2
YR,T,Y83,PT,1993,5.3
YR,T,Y84,BE,1993,5.8
YR,T,Y84,PT,1993,4.9
YR,T,Y9,BE,1993,68.2
YR,T,Y9,PT,1993,66.5
YR,T,Y_GE85,BE,1993,5.5
YR,T,Y_GE85,PT,1993,4.5
YR,T,Y_LT1,BE,1993,76.5
YR,T,Y_LT1,PT,1993,74.6
YR,F,Y1,BE,1992,79.4
YR,F,Y1,PT,1992,78.0
YR,F,Y10,BE,1992,70.6
YR,F,Y10,PT,1992,69.3
YR,F,Y11,BE,1992,69.6
YR,F,Y11,PT,1992,68.3
YR,F,Y12,BE,1992,68.6
YR,F,Y12,PT,1992,67.3
YR,F,Y13,BE,1992,67.6
YR,F,Y13,PT,1992,66.3
YR,F,Y14,BE,1992,66.6
YR,F,Y14,PT,1992,65.4
YR,F,Y15,BE,1992,65.6
YR,F,Y15,PT,1992,64.4
YR,F,Y16,BE,1992,64.7
YR,F,Y16,PT,1992,63.4
YR,F,Y17,BE,1992,63.7
YR,F,Y17,PT,1992,62.4
YR,F,Y18,BE,1992,62.7
YR,F,Y18,PT,1992,61.4
YR,F,Y19,BE,1992,61.7
YR,F,Y19,PT,1992,60.4
YR,F,Y2,BE,1992,78.5
YR,F,Y2,PT,1992,77.1
YR,F,Y20,BE,1992,60.7
YR,F,Y20,PT,1992,59.5
YR,F,Y21,BE,1992,59.8
YR,F,Y21,PT,1992,58.5
YR,F,Y22,BE,1992,58.8
YR,F,Y22,PT,1992,57.5
YR,F,Y23,BE,1992,57.8
YR,F,Y23,PT,1992,56.6
YR,F,Y24,BE,1992,56.9
YR,F,Y24,PT,1992,55.6
YR,F,Y25,BE,1992,55.9
YR,F,Y25,PT,1992,54.6
YR,F,Y26,BE,1992,54.9
YR,F,Y26,PT,1992,53.7
YR,F,Y27,BE,1992,53.9
YR,F,Y27,PT,1992,52.7
YR,F,Y28,BE,1992,52.9
YR,F,Y28,PT,1992,51.7
YR,F,Y29,BE,1992,52.0
YR,F,Y29,PT,1992,50.8
YR,F,Y3,BE,1992,77.5
YR,F,Y3,PT,1992,76.1
YR,F,Y30,BE,1992,51.0
YR,F,Y30,PT,1992,49.8
YR,F,Y31,BE,1992,50.0
YR,F,Y31,PT,1992,48.8
YR,F,Y32,BE,1992,49.0
YR,F,Y32,PT,1992,47.9
YR,F,Y33,BE,1992,48.1
YR,F,Y33,PT,1992,46.9
YR,F,Y34,BE,1992,47.1
YR,F,Y34,PT,1992,45.9
YR,F,Y35,BE,1992,46.1
YR,F,Y35,PT,1992,45.0
YR,F,Y36,BE,1992,45.2
YR,F,Y36,PT,1992,44.0
YR,F,Y37,BE,1992,44.2
YR,F,Y37,PT,1992,43.1
YR,F,Y38,BE,1992,43.3
YR,F,Y38,PT,1992,42.1
YR,F,Y39,BE,1992,42.3
YR,F,Y39,PT,1992,41.1
YR,F,Y4,BE,1992,76.5
YR,F,Y4,PT,1992,75.1
YR,F,Y40,BE,1992,41.4
YR,F,Y40,PT,1992,40.2
YR,F,Y41,BE,1992,40.4
YR,F,Y41,PT,1992,39.2
YR,F,Y42,BE,1992,39.5
YR,F,Y42,PT,1992,38.3
YR,F,Y43,BE,1992,38.5
YR,F,Y43,PT,1992,37.4
YR,F,Y44,BE,1992,37.6
YR,F,Y44,PT,1992,36.4
YR,F,Y45,BE,1992,36.7
YR,F,Y45,PT,1992,35.5
YR,F,Y46,BE,1992,35.7
YR,F,Y46,PT,1992,34.6
YR,F,Y47,BE,1992,34.8
YR,F,Y47,PT,1992,33.7
YR,F,Y48,BE,1992,33.9
YR,F,Y48,PT,1992,32.8
YR,F,Y49,BE,1992,33.0
YR,F,Y49,PT,1992,31.8
YR,F,Y5,BE,1992,75.5
YR,F,Y5,PT,1992,74.2
YR,F,Y50,BE,1992,32.1
YR,F,Y50,PT,1992,30.9
YR,F,Y51,BE,1992,31.2
YR,F,Y51,PT,1992,30.0
YR,F,Y52,BE,1992,30.3
YR,F,Y52,PT,1992,29.1
YR,F,Y53,BE,1992,29.3
YR,F,Y53,PT,1992,28.2
YR,F,Y54,BE,1992,28.5
YR,F,Y54,PT,1992,27.3
YR,F,Y55,BE,1992,27.6
YR,F,Y55,PT,1992,26.4
YR,F,Y56,BE,1992,26.7
YR,F,Y56,PT,1992,25.5
YR,F,Y57,BE,1992,25.8
YR,F,Y57,PT,1992,24.6
YR,F,Y58,BE,1992,24.9
YR,F,Y58,PT,1992,23.7
YR,F,Y59,BE,1992,24.1
YR,F,Y59,PT,1992,22.9
YR,F,Y6,BE,1992,74.5
YR,F,Y6,PT,1992,73.2
YR,F,Y60,BE,1992,23.2
YR,F,Y60,PT,1992,22.0
YR,F,Y61,BE,1992,22.4
YR,F,Y61,PT,1992,21.2
YR,F,Y62,BE,1992,21.5
YR,F,Y62,PT,1992,20.3
YR,F,Y63,BE,1992,20.7
YR,F,Y63,PT,1992,19.4
YR,F,Y64,BE,1992,19.8
YR,F,Y64,PT,1992,18.6
YR,F,Y65,BE,1992,19.0
YR,F,Y65,PT,1992,17.8
YR,F,Y66,BE,1992,18.2
YR,F,Y66,PT,1992,17.0
YR,F,Y67,BE,1992,17.4
YR,F,Y67,PT,1992,16.2
YR,F,Y68,BE,1992,16.6
YR,F,Y68,PT,1992,15.4
YR,F,Y69,BE,1992,15.9
YR,F,Y69,PT,1992,14.6
YR,F,Y7,BE,1992,73.6
YR,F,Y7,PT,1992,72.2
YR,F,Y70,BE,1992,15.1
YR,F,Y70,PT,1992,13.8
YR,F,Y71,BE,1992,14.3
YR,F,Y71,PT,1992,13.1
YR,F,Y72,BE,1992,13.6
YR,F,Y72,PT,1992,12.3
YR,F,Y73,BE,1992,12.9
YR,F,Y73,PT,1992,11.6
YR,F,Y74,BE,1992,12.2
YR,F,Y74,PT,1992,10.9
YR,F,Y75,BE,1992,11.5
YR,F,Y75,PT,1992,10.3
YR,F,Y76,BE,1992,10.9
YR,F,Y76,PT,1992,9.6
YR,F,Y77,BE,1992,10.3
YR,F,Y77,PT,1992,9.0
YR,F,Y78,BE,1992,9.7
YR,F,Y78,PT,1992,8.4
YR,F,Y79,BE,1992,9.1
YR,F,Y79,PT,1992,7.9
YR,F,Y8,BE,1992,72.6
YR,F,Y8,PT,1992,71.3
YR,F,Y80,BE,1992,8.5
YR,F,Y80,PT,1992,7.3
YR,F,Y81,BE,1992,8.0
YR,F,Y81,PT,1992,6.8
YR,F,Y82,BE,1992,7.5
YR,F,Y82,PT,1992,6.4
YR,F,Y83,BE,1992,7.1
YR,F,Y83,PT,1992,5.9
YR,F,Y84,BE,1992,6.6
YR,F,Y84,PT,1992,5.4
YR,F,Y9,BE,1992,71.6
YR,F,Y9,PT,1992,70.3
YR,F,Y_GE85,BE,1992,6.2
YR,F,Y_GE85,PT,1992,5.1
YR,F,Y_LT1,BE,1992,79.9
YR,F,Y_LT1,PT,1992,78.4
YR,M,Y1,BE,1992,72.7
YR,M,Y1,PT,1992,70.8
YR,M,Y10,BE,1992,63.9
YR,M,Y10,PT,1992,62.1
YR,M,Y11,BE,1992,62.9
YR,M,Y11,PT,1992,61.1
YR,M,Y12,BE,1992,61.9
YR,M,Y12,PT,1992,60.2
YR,M,Y13,BE,1992,60.9
YR,M,Y13,PT,1992,59.2
YR,M,Y14,BE,1992,59.9
YR,M,Y14,PT,1992,58.2
YR,M,Y15,BE,1992,59.0
YR,M,Y15,PT,1992,57.3
YR,M,Y16,BE,1992,58.0
YR,M,Y16,PT,1992,56.3
YR,M,Y17,BE,1992,57.0
YR,M,Y17,PT,1992,55.4
YR,M,Y18,BE,1992,56.1
YR,M,Y18,PT,1992,54.5
YR,M,Y19,BE,1992,55.1
YR,M,Y19,PT,1992,53.6
YR,M,Y2,BE,1992,71.7
YR,M,Y2,PT,1992,69.8
YR,M,Y20,BE,1992,54.2
YR,M,Y20,PT,1992,52.7
YR,M,Y21,BE,1992,53.2
YR,M,Y21,PT,1992,51.8
YR,M,Y22,BE,1992,52.3
YR,M,Y22,PT,1992,50.9
YR,M,Y23,BE,1992,51.4
YR,M,Y23,PT,1992,50.0
YR,M,Y24,BE,1992,50.4
YR,M,Y24,PT,1992,49.1
YR,M,Y25,BE,1992,49.5
YR,M,Y25,PT,1992,48.2
YR,M,Y26,BE,1992,48.5
YR,M,Y26,PT,1992,47.3
YR,M,Y27,BE,1992,47.6
YR,M,Y27,PT,1992,46.4
YR,M,Y28,BE,1992,46.7
YR,M,Y28,PT,1992,45.5
YR,M,Y29,BE,1992,45.7
YR,M,Y29,PT,1992,44.5
YR,M,Y3,BE,1992,70.8
YR,M,Y3,PT,1992,68.9
YR,M,Y30,BE,1992,44.8
YR,M,Y30,PT,1992,43.6
YR,M,Y31,BE,1992,43.8
YR,M,Y31,PT,1992,42.7
YR,M,Y32,BE,1992,42.9
YR,M,Y32,PT,1992,41.8
YR,M,Y33,BE,1992,41.9
YR,M,Y33,PT,1992,40.9
YR,M,Y34,BE,1992,41.0
YR,M,Y34,PT,1992,40.0
YR,M,Y35,BE,1992,40.1
YR,M,Y35,PT,1992,39.1
YR,M,Y36,BE,1992,39.1
YR,M,Y36,PT,1992,38.2
YR,M,Y37,BE,1992,38.2
YR,M,Y37,PT,1992,37.4
YR,M,Y38,BE,1992,37.3
YR,M,Y38,PT,1992,36.5
YR,M,Y39,BE,1992,36.3
YR,M,Y39,PT,1992,35.6
YR,M,Y4,BE,1992,69.8
YR,M,Y4,PT,1992,67.9
YR,M,Y40,BE,1992,35.4
YR,M,Y40,PT,1992,34.7
YR,M,Y41,BE,1992,34.5
YR,M,Y41,PT,1992,33.8
YR,M,Y42,BE,1992,33.5
YR,M,Y42,PT,1992,32.9
YR,M,Y43,BE,1992,32.6
YR,M,Y43,PT,1992,32.0
YR,M,Y44,BE,1992,31.7
YR,M,Y44,PT,1992,31.2
YR,M,Y45,BE,1992,30.8
YR,M,Y45,PT,1992,30.3
YR,M,Y46,BE,1992,29.9
YR,M,Y46,PT,1992,29.4
YR,M,Y47,BE,1992,29.0
YR,M,Y47,PT,1992,28.5
YR,M,Y48,BE,1992,28.2
YR,M,Y48,PT,1992,27.7
YR,M,Y49,BE,1992,27.3
YR,M,Y49,PT,1992,26.9
YR,M,Y5,BE,1992,68.8
YR,M,Y5,PT,1992,67.0
YR,M,Y50,BE,1992,26.4
YR,M,Y50,PT,1992,26.0
YR,M,Y51,BE,1992,25.6
YR,M,Y51,PT,1992,25.2
YR,M,Y52,BE,1992,24.7
YR,M,Y52,PT,1992,24.3
YR,M,Y53,BE,1992,23.9
YR,M,Y53,PT,1992,23.5
YR,M,Y54,BE,1992,23.0
YR,M,Y54,PT,1992,22.7
YR,M,Y55,BE,1992,22.2
YR,M,Y55,PT,1992,21.9
YR,M,Y56,BE,1992,21.4
YR,M,Y56,PT,1992,21.1
YR,M,Y57,BE,1992,20.5
YR,M,Y57,PT,1992,20.3
YR,M,Y58,BE,1992,19.7
YR,M,Y58,PT,1992,19.6
YR,M,Y59,BE,1992,18.9
YR,M,Y59,PT,1992,18.8
YR,M,Y6,BE,1992,67.8
YR,M,Y6,PT,1992,66.0
YR,M,Y60,BE,1992,18.2
YR,M,Y60,PT,1992,18.1
YR,M,Y61,BE,1992,17.4
YR,M,Y61,PT,1992,17.3
YR,M,Y62,BE,1992,16.7
YR,M,Y62,PT,1992,16.6
YR,M,Y63,BE,1992,16.0
YR,M,Y63,PT,1992,15.9
YR,M,Y64,BE,1992,15.2
YR,M,Y64,PT,1992,15.2
YR,M,Y65,BE,1992,14.6
YR,M,Y65,PT,1992,14.5
YR,M,Y66,BE,1992,13.9
YR,M,Y66,PT,1992,13.8
YR,M,Y67,BE,1992,13.2
YR,M,Y67,PT,1992,13.1
YR,M,Y68,BE,1992,12.6
YR,M,Y68,PT,1992,12.5
YR,M,Y69,BE,1992,11.9
YR,M,Y69,PT,1992,11.8
YR,M,Y7,BE,1992,66.8
YR,M,Y7,PT,1992,65.1
YR,M,Y70,BE,1992,11.3
YR,M,Y70,PT,1992,11.2
YR,M,Y71,BE,1992,10.8
YR,M,Y71,PT,1992,10.6
YR,M,Y72,BE,1992,10.2
YR,M,Y72,PT,1992,10.1
YR,M,Y73,BE,1992,9.7
YR,M,Y73,PT,1992,9.5
YR,M,Y74,BE,1992,9.1
YR,M,Y74,PT,1992,8.9
YR,M,Y75,BE,1992,8.6
YR,M,Y75,PT,1992,8.4
YR,M,Y76,BE,1992,8.1
YR,M,Y76,PT,1992,7.9
YR,M,Y77,BE,1992,7.6
YR,M,Y77,PT,1992,7.4
YR,M,Y78,BE,1992,7.2
YR,M,Y78,PT,1992,7.0
YR,M,Y79,BE,1992,6.8
YR,M,Y79,PT,1992,6.6
YR,M,Y8,BE,1992,65.8
YR,M,Y8,PT,1992,64.1
YR,M,Y80,BE,1992,6.3
YR,M,Y80,PT,1992,6.1
YR,M,Y81,BE,1992,6.0
YR,M,Y81,PT,1992,5.8
YR,M,Y82,BE,1992,5.6
YR,M,Y82,PT,1992,5.4
YR,M,Y83,BE,1992,5.3
YR,M,Y83,PT,1992,5.0
YR,M,Y84,BE,1992,4.9
YR,M,Y84,PT,1992,4.7
YR,M,Y9,BE,1992,64.9
YR,M,Y9,PT,1992,63.1
YR,M,Y_GE85,BE,1992,4.7
YR,M,Y_GE85,PT,1992,4.4
YR,M,Y_LT1,BE,1992,73.0
YR,M,Y_LT1,PT,1992,71.0
YR,T,Y1,BE,1992,76.1
YR,T,Y1,PT,1992,74.4
YR,T,Y10,BE,1992,67.3
YR,T,Y10,PT,1992,65.7
YR,T,Y11,BE,1992,66.3
YR,T,Y11,PT,1992,64.7
YR,T,Y12,BE,1992,65.3
YR,T,Y12,PT,1992,63.8
YR,T,Y13,BE,1992,64.3
YR,T,Y13,PT,1992,62.8
YR,T,Y14,BE,1992,63.3
YR,T,Y14,PT,1992,61.8
YR,T,Y15,BE,1992,62.3
YR,T,Y15,PT,1992,60.8
YR,T,Y16,BE,1992,61.4
YR,T,Y16,PT,1992,59.9
YR,T,Y17,BE,1992,60.4
YR,T,Y17,PT,1992,58.9
YR,T,Y18,BE,1992,59.4
YR,T,Y18,PT,1992,58.0
YR,T,Y19,BE,1992,58.5
YR,T,Y19,PT,1992,57.0
YR,T,Y2,BE,1992,75.1
YR,T,Y2,PT,1992,73.5
YR,T,Y20,BE,1992,57.5
YR,T,Y20,PT,1992,56.1
YR,T,Y21,BE,1992,56.6
YR,T,Y21,PT,1992,55.2
YR,T,Y22,BE,1992,55.6
YR,T,Y22,PT,1992,54.2
YR,T,Y23,BE,1992,54.6
YR,T,Y23,PT,1992,53.3
YR,T,Y24,BE,1992,53.7
YR,T,Y24,PT,1992,52.4
YR,T,Y25,BE,1992,52.7
YR,T,Y25,PT,1992,51.4
YR,T,Y26,BE,1992,51.8
YR,T,Y26,PT,1992,50.5
YR,T,Y27,BE,1992,50.8
YR,T,Y27,PT,1992,49.6
YR,T,Y28,BE,1992,49.9
YR,T,Y28,PT,1992,48.6
YR,T,Y29,BE,1992,48.9
YR,T,Y29,PT,1992,47.7
YR,T,Y3,BE,1992,74.2
YR,T,Y3,PT,1992,72.5
YR,T,Y30,BE,1992,47.9
YR,T,Y30,PT,1992,46.8
YR,T,Y31,BE,1992,47.0
YR,T,Y31,PT,1992,45.8
YR,T,Y32,BE,1992,46.0
YR,T,Y32,PT,1992,44.9
YR,T,Y33,BE,1992,45.1
YR,T,Y33,PT,1992,44.0
YR,T,Y34,BE,1992,44.1
YR,T,Y34,PT,1992,43.0
YR,T,Y35,BE,1992,43.2
YR,T,Y35,PT,1992,42.1
YR,T,Y36,BE,1992,42.2
YR,T,Y36,PT,1992,41.2
YR,T,Y37,BE,1992,41.3
YR,T,Y37,PT,1992,40.3
YR,T,Y38,BE,1992,40.3
YR,T,Y38,PT,1992,39.3
YR,T,Y39,BE,1992,39.4
YR,T,Y39,PT,1992,38.4
YR,T,Y4,BE,1992,73.2
YR,T,Y4,PT,1992,71.6
